,amplitude,tstep,vfp
0,0.0100104911253,3177,125
1,0.0100466879085,3178,125
2,0.0100825885311,3179,125
3,0.0101004289463,3180,125
4,0.0101535040885,3181,125
5,0.0101885171607,3182,125
6,0.0102232350037,3183,125
7,0.010257656686,3184,125
8,0.0102917850018,3185,125
9,0.0103256180882,3186,125
10,0.0103591578081,3187,125
11,0.010392406024,3188,125
12,0.0104089211673,3189,125
13,0.0104417325929,3190,125
14,0.0104580298066,3191,125
15,0.0105064874515,3192,125
16,0.0105224959552,3193,125
17,0.0105700921267,3194,125
18,0.0106014655903,3195,125
19,0.010617046617,3196,125
20,0.0106633631513,3197,125
21,0.0106938891113,3198,125
22,0.0107090473175,3199,125
23,0.0107541047037,3200,125
24,0.0107837961987,3201,125
25,0.0108132138848,3202,125
26,0.0108423568308,3203,125
27,0.0108568267897,3204,125
28,0.0108855627477,3205,125
29,0.0108998287469,3206,125
30,0.0109422244132,3207,125
31,0.0109701538458,3208,125
32,0.010984018445,3209,125
33,0.011011547409,3210,125
34,0.0110523477197,3211,125
35,0.0110792191699,3212,125
36,0.0110925566405,3213,125
37,0.0111190360039,3214,125
38,0.0111582679674,3215,125
39,0.0111840991303,3216,125
40,0.0112096695229,3217,125
41,0.0112223578617,3218,125
42,0.0112475417554,3219,125
43,0.0112724695355,3220,125
44,0.0112971402705,3221,125
45,0.0113093806431,3222,125
46,0.0113457115367,3223,125
47,0.011357693933,3224,125
48,0.0113932555541,3225,125
49,0.011416641064,3226,125
50,0.0114397658035,3227,125
51,0.0114626344293,3228,125
52,0.0114852413535,3229,125
53,0.0114964470267,3230,125
54,0.0115296728909,3231,125
55,0.0115406159312,3232,125
56,0.0115730492398,3233,125
57,0.0115837277845,3234,125
58,0.0116048818454,3235,125
59,0.0116153592244,3236,125
60,0.0116361072287,3237,125
61,0.0116565832868,3238,125
62,0.0116767846048,3239,125
63,0.0117065645754,3240,125
64,0.0117163527757,3241,125
65,0.0117452852428,3242,125
66,0.0117642153054,3243,125
67,0.0117828547955,3244,125
68,0.0118011990562,3245,125
69,0.0118102617562,3246,125
70,0.011836993508,3247,125
71,0.0118544371799,3248,125
72,0.0118630416691,3249,125
73,0.0118715707213,3250,125
74,0.0118966829032,3251,125
75,0.0119048953056,3252,125
76,0.0119290510193,3253,125
77,0.011944744736,3254,125
78,0.0119524681941,3255,125
79,0.0119751365855,3256,125
80,0.0119898216799,3257,125
81,0.0119970366359,3258,125
82,0.0120181543753,3259,125
83,0.0120250182226,3260,125
84,0.012045067735,3261,125
85,0.0120579805225,3262,125
86,0.0120642995462,3263,125
87,0.0120766563341,3264,125
88,0.012088637799,3265,125
89,0.0121002364904,3266,125
90,0.0121114496142,3267,125
91,0.0121222706512,3268,125
92,0.0121326958761,3269,125
93,0.0121427206323,3270,125
94,0.0121523393318,3271,125
95,0.0121615491807,3272,125
96,0.0121659981087,3273,125
97,0.0121745830402,3274,125
98,0.0121827460825,3275,125
99,0.0121941911057,3276,125
100,0.0121977906674,3277,125
101,0.0122079327703,3278,125
102,0.0122141437605,3279,125
103,0.0122170811519,3280,125
104,0.0122199095786,3281,125
105,0.0122252255678,3282,125
106,0.0122300898656,3283,125
107,0.0122365290299,3284,125
108,0.012240245007,3285,125
109,0.0122434971854,3286,125
110,0.0122462790459,3287,125
111,0.0122485915199,3288,125
112,0.0122504299507,3289,125
113,0.0122517915443,3290,125
114,0.0122526744381,3291,125
115,0.0122530758381,3292,125
116,0.012252994813,3293,125
117,0.0122527712956,3294,125
118,0.0122519619763,3295,125
119,0.0122513743117,3296,125
120,0.0122488792986,3297,125
121,0.0122466040775,3298,125
122,0.0122438371181,3299,125
