,amplitude,tstep,vfp
0,0.0,0,75
1,0.0,1,75
2,0.0,2,75
3,0.0,3,75
4,0.0,4,75
5,0.0,5,75
6,0.0,6,75
7,0.0,7,75
8,0.0,8,75
9,0.0,9,75
10,0.0,10,75
11,0.0,11,75
12,0.0,12,75
13,0.0,13,75
14,0.0,14,75
15,0.0,15,75
16,0.0,16,75
17,0.0,17,75
18,0.0,18,75
19,0.0,19,75
20,0.0,20,75
21,0.0,21,75
22,0.0,22,75
23,0.0,23,75
24,0.0,24,75
25,0.0,25,75
26,0.0,26,75
27,0.0,27,75
28,0.0,28,75
29,0.0,29,75
30,0.0,30,75
31,0.0,31,75
32,0.0,32,75
33,0.0,33,75
34,0.0,34,75
35,0.0,35,75
36,0.0,36,75
37,0.0,37,75
38,0.0,38,75
39,0.0,39,75
40,0.0,40,75
41,0.0,41,75
42,0.0,42,75
43,0.0,43,75
44,0.0,44,75
45,0.0,45,75
46,0.0,46,75
47,0.0,47,75
48,0.0,48,75
49,0.0,49,75
50,0.0,50,75
51,0.0,51,75
52,0.0,52,75
53,0.0,53,75
54,0.0,54,75
55,0.0,55,75
56,0.0,56,75
57,0.0,57,75
58,0.0,58,75
59,0.0,59,75
60,0.0,60,75
61,0.0,61,75
62,0.0,62,75
63,0.0,63,75
64,0.0,64,75
65,0.0,65,75
66,0.0,66,75
67,0.0,67,75
68,0.0,68,75
69,0.0,69,75
70,0.0,70,75
71,0.0,71,75
72,0.0,72,75
73,0.0,73,75
74,0.0,74,75
75,0.0,75,75
76,0.0,76,75
77,0.0,77,75
78,0.0,78,75
79,0.0,79,75
80,0.0,80,75
81,0.0,81,75
82,0.0,82,75
83,0.0,83,75
84,0.0,84,75
85,0.0,85,75
86,0.0,86,75
87,0.0,87,75
88,0.0,88,75
89,0.0,89,75
90,0.0,90,75
91,0.0,91,75
92,0.0,92,75
93,0.0,93,75
94,0.0,94,75
95,0.0,95,75
96,0.0,96,75
97,0.0,97,75
98,0.0,98,75
99,0.0,99,75
100,0.0,100,75
101,0.0,101,75
102,0.0,102,75
103,0.0,103,75
104,0.0,104,75
105,0.0,105,75
106,0.0,106,75
107,0.0,107,75
108,0.0,108,75
109,0.0,109,75
110,0.0,110,75
111,0.0,111,75
112,0.0,112,75
113,0.0,113,75
114,0.0,114,75
115,0.0,115,75
116,0.0,116,75
117,0.0,117,75
118,0.0,118,75
119,0.0,119,75
120,0.0,120,75
121,0.0,121,75
122,0.0,122,75
123,0.0,123,75
124,0.0,124,75
125,0.0,125,75
126,0.0,126,75
127,0.0,127,75
128,0.0,128,75
129,0.0,129,75
