,amplitude,tstep,vfp
0,0.0,0,92
1,0.0,1,92
2,0.0,2,92
3,0.0,3,92
4,0.0,4,92
5,0.0,5,92
6,0.0,6,92
7,0.0,7,92
8,0.0,8,92
9,0.0,9,92
10,0.0,10,92
11,0.0,11,92
12,0.0,12,92
13,0.0,13,92
14,0.0,14,92
15,0.0,15,92
16,0.0,16,92
17,0.0,17,92
18,0.0,18,92
19,0.0,19,92
20,0.0,20,92
21,0.0,21,92
22,0.0,22,92
23,0.0,23,92
24,0.0,24,92
25,0.0,25,92
26,0.0,26,92
27,0.0,27,92
28,0.0,28,92
29,0.0,29,92
30,0.0,30,92
31,0.0,31,92
32,0.0,32,92
33,0.0,33,92
34,0.0,34,92
35,0.0,35,92
36,0.0,36,92
37,0.0,37,92
38,0.0,38,92
39,0.0,39,92
40,0.0,40,92
41,0.0,41,92
42,0.0,42,92
43,0.0,43,92
44,0.0,44,92
45,0.0,45,92
46,0.0,46,92
47,0.0,47,92
48,0.0,48,92
49,0.0,49,92
50,0.0,50,92
51,0.0,51,92
52,0.0,52,92
53,0.0,53,92
54,0.0,54,92
55,0.0,55,92
56,0.0,56,92
57,0.0,57,92
58,0.0,58,92
59,0.0,59,92
60,0.0,60,92
61,0.0,61,92
62,0.0,62,92
63,0.0,63,92
64,0.0,64,92
65,0.0,65,92
66,0.0,66,92
67,0.0,67,92
68,0.0,68,92
69,0.0,69,92
70,0.0,70,92
71,0.0,71,92
72,0.0,72,92
73,0.0,73,92
74,0.0,74,92
75,0.0,75,92
76,0.0,76,92
77,0.0,77,92
78,0.0,78,92
79,0.0,79,92
80,0.0,80,92
81,0.0,81,92
82,0.0,82,92
83,0.0,83,92
84,0.0,84,92
85,0.0,85,92
86,0.0,86,92
87,0.0,87,92
88,0.0,88,92
89,0.0,89,92
90,0.0,90,92
91,0.0,91,92
92,0.0,92,92
93,0.0,93,92
94,0.0,94,92
95,0.0,95,92
96,0.0,96,92
97,0.0,97,92
98,0.0,98,92
99,0.0,99,92
100,0.0,100,92
101,0.0,101,92
102,0.0,102,92
103,0.0,103,92
104,0.0,104,92
105,0.0,105,92
106,0.0,106,92
107,0.0,107,92
108,0.0,108,92
109,0.0,109,92
110,0.0,110,92
111,0.0,111,92
112,0.0,112,92
113,0.0,113,92
114,0.0,114,92
115,0.0,115,92
116,0.0,116,92
117,0.0,117,92
118,0.0,118,92
119,0.0,119,92
120,0.0,120,92
121,0.0,121,92
122,0.0,122,92
123,0.0,123,92
124,0.0,124,92
125,0.0,125,92
126,0.0,126,92
127,0.0,127,92
128,0.0,128,92
129,0.0,129,92
130,0.0,130,92
131,0.0,131,92
132,0.0,132,92
133,0.0,133,92
134,0.0,134,92
135,0.0,135,92
136,0.0,136,92
137,0.0,137,92
138,0.0,138,92
139,0.0,139,92
140,0.0,140,92
141,0.0,141,92
142,0.0,142,92
143,0.0,143,92
144,0.0,144,92
145,0.0,145,92
146,0.0,146,92
147,0.0,147,92
148,0.0,148,92
149,0.0,149,92
150,0.0,150,92
151,0.0,151,92
152,0.0,152,92
153,0.0,153,92
154,0.0,154,92
155,0.0,155,92
156,0.0,156,92
157,0.0,157,92
158,0.0,158,92
159,0.0,159,92
160,0.0,160,92
161,0.0,161,92
162,0.0,162,92
163,0.0,163,92
164,0.0,164,92
165,0.0,165,92
166,0.0,166,92
167,0.0,167,92
168,0.0,168,92
169,0.0,169,92
170,0.0,170,92
171,0.0,171,92
172,0.0,172,92
173,0.0,173,92
174,0.0,174,92
175,0.0,175,92
176,0.0,176,92
177,0.0,177,92
178,0.0,178,92
179,0.0,179,92
180,0.0,180,92
181,0.0,181,92
182,0.0,182,92
183,0.0,183,92
184,0.0,184,92
185,0.0,185,92
186,0.0,186,92
187,0.0,187,92
188,0.0,188,92
189,0.0,189,92
190,0.0,190,92
191,0.0,191,92
192,0.0,192,92
193,0.0,193,92
194,0.0,194,92
195,0.0,195,92
196,0.0,196,92
197,0.0,197,92
198,0.0,198,92
199,0.0,199,92
200,0.0,200,92
201,0.0,201,92
202,0.0,202,92
203,0.0,203,92
204,0.0,204,92
205,0.0,205,92
206,0.0,206,92
207,0.0,207,92
208,0.0,208,92
209,0.0,209,92
210,0.0,210,92
211,0.0,211,92
