,amplitude,tstep,vfp
0,0.0,0,115
1,0.0,1,115
2,0.0,2,115
3,0.0,3,115
4,0.0,4,115
5,0.0,5,115
6,0.0,6,115
7,0.0,7,115
8,0.0,8,115
9,0.0,9,115
10,0.0,10,115
11,0.0,11,115
12,0.0,12,115
13,0.0,13,115
14,0.0,14,115
15,0.0,15,115
16,0.0,16,115
17,0.0,17,115
18,0.0,18,115
19,0.0,19,115
20,0.0,20,115
21,0.0,21,115
22,0.0,22,115
23,0.0,23,115
24,0.0,24,115
25,0.0,25,115
26,0.0,26,115
27,0.0,27,115
28,0.0,28,115
29,0.0,29,115
30,0.0,30,115
31,0.0,31,115
32,0.0,32,115
33,0.0,33,115
34,0.0,34,115
35,0.0,35,115
36,0.0,36,115
37,0.0,37,115
38,0.0,38,115
39,0.0,39,115
40,0.0,40,115
41,0.0,41,115
42,0.0,42,115
43,0.0,43,115
44,0.0,44,115
45,0.0,45,115
46,0.0,46,115
47,0.0,47,115
48,0.0,48,115
49,0.0,49,115
50,0.0,50,115
51,0.0,51,115
52,0.0,52,115
53,0.0,53,115
54,0.0,54,115
55,0.0,55,115
56,0.0,56,115
57,0.0,57,115
58,0.0,58,115
59,0.0,59,115
60,0.0,60,115
61,0.0,61,115
62,0.0,62,115
63,0.0,63,115
64,0.0,64,115
65,0.0,65,115
66,0.0,66,115
67,0.0,67,115
68,0.0,68,115
69,0.0,69,115
70,0.0,70,115
71,0.0,71,115
72,0.0,72,115
73,0.0,73,115
74,0.0,74,115
75,0.0,75,115
76,0.0,76,115
77,0.0,77,115
78,0.0,78,115
79,0.0,79,115
80,0.0,80,115
81,0.0,81,115
82,0.0,82,115
83,0.0,83,115
84,0.0,84,115
85,0.0,85,115
86,0.0,86,115
87,0.0,87,115
88,0.0,88,115
89,0.0,89,115
90,0.0,90,115
91,0.0,91,115
92,0.0,92,115
93,0.0,93,115
94,0.0,94,115
95,0.0,95,115
96,0.0,96,115
97,0.0,97,115
98,0.0,98,115
99,0.0,99,115
100,0.0,100,115
101,0.0,101,115
102,0.0,102,115
103,0.0,103,115
104,0.0,104,115
105,0.0,105,115
106,0.0,106,115
107,0.0,107,115
108,0.0,108,115
109,0.0,109,115
110,0.0,110,115
111,0.0,111,115
112,0.0,112,115
113,0.0,113,115
114,0.0,114,115
115,0.0,115,115
116,0.0,116,115
117,0.0,117,115
118,0.0,118,115
119,0.0,119,115
120,0.0,120,115
121,0.0,121,115
122,0.0,122,115
123,0.0,123,115
124,0.0,124,115
125,0.0,125,115
126,0.0,126,115
127,0.0,127,115
128,0.0,128,115
129,0.0,129,115
130,0.0,130,115
131,0.0,131,115
132,0.0,132,115
133,0.0,133,115
134,0.0,134,115
135,0.0,135,115
136,0.0,136,115
137,0.0,137,115
138,0.0,138,115
139,0.0,139,115
140,0.0,140,115
141,0.0,141,115
142,0.0,142,115
143,0.0,143,115
144,0.0,144,115
145,0.0,145,115
146,0.0,146,115
147,0.0,147,115
148,0.0,148,115
149,0.0,149,115
150,0.0,150,115
151,0.0,151,115
152,0.0,152,115
153,0.0,153,115
154,0.0,154,115
155,0.0,155,115
156,0.0,156,115
157,0.0,157,115
158,0.0,158,115
159,0.0,159,115
160,0.0,160,115
161,0.0,161,115
162,0.0,162,115
163,0.0,163,115
164,0.0,164,115
165,0.0,165,115
166,0.0,166,115
167,0.0,167,115
168,0.0,168,115
169,0.0,169,115
170,0.0,170,115
171,0.0,171,115
172,0.0,172,115
173,0.0,173,115
174,0.0,174,115
175,0.0,175,115
176,0.0,176,115
177,0.0,177,115
178,0.0,178,115
179,0.0,179,115
180,0.0,180,115
181,0.0,181,115
182,0.0,182,115
183,0.0,183,115
184,0.0,184,115
185,0.0,185,115
186,0.0,186,115
187,0.0,187,115
188,0.0,188,115
189,0.0,189,115
190,0.0,190,115
191,0.0,191,115
192,0.0,192,115
193,0.0,193,115
194,0.0,194,115
195,0.0,195,115
196,0.0,196,115
197,0.0,197,115
198,0.0,198,115
199,0.0,199,115
200,0.0,200,115
201,0.0,201,115
202,0.0,202,115
203,0.0,203,115
204,0.0,204,115
205,0.0,205,115
206,0.0,206,115
207,0.0,207,115
208,0.0,208,115
209,0.0,209,115
210,0.0,210,115
211,0.0,211,115
212,0.0,212,115
213,0.0,213,115
214,0.0,214,115
215,0.0,215,115
216,0.0,216,115
217,0.0,217,115
218,0.0,218,115
219,0.0,219,115
220,0.0,220,115
221,0.0,221,115
222,0.0,222,115
223,0.0,223,115
224,0.0,224,115
225,0.0,225,115
226,0.0,226,115
227,0.0,227,115
228,0.0,228,115
229,0.0,229,115
230,0.0,230,115
231,0.0,231,115
232,0.0,232,115
233,0.0,233,115
234,0.0,234,115
235,0.0,235,115
236,0.0,236,115
237,0.0,237,115
238,0.0,238,115
239,0.0,239,115
240,0.0,240,115
241,0.0,241,115
242,0.0,242,115
243,0.0,243,115
244,0.0,244,115
245,0.0,245,115
246,0.0,246,115
247,0.0,247,115
248,0.0,248,115
249,0.0,249,115
250,0.0,250,115
251,0.0,251,115
252,0.0,252,115
253,0.0,253,115
254,0.0,254,115
255,0.0,255,115
256,0.0,256,115
257,0.0,257,115
258,0.0,258,115
259,0.0,259,115
260,0.0,260,115
261,0.0,261,115
262,0.0,262,115
263,0.0,263,115
264,0.0,264,115
265,0.0,265,115
266,0.0,266,115
267,0.0,267,115
268,0.0,268,115
269,0.0,269,115
270,0.0,270,115
271,0.0,271,115
272,0.0,272,115
273,0.0,273,115
274,0.0,274,115
275,0.0,275,115
276,0.0,276,115
277,0.0,277,115
278,0.0,278,115
279,0.0,279,115
280,0.0,280,115
281,0.0,281,115
282,0.0,282,115
283,0.0,283,115
284,0.0,284,115
285,0.0,285,115
286,0.0,286,115
287,0.0,287,115
288,0.0,288,115
289,0.0,289,115
290,0.0,290,115
291,0.0,291,115
292,0.0,292,115
293,0.0,293,115
294,0.0,294,115
295,0.0,295,115
296,0.0,296,115
297,0.0,297,115
298,0.0,298,115
299,0.0,299,115
300,0.0,300,115
301,0.0,301,115
302,0.0,302,115
303,0.0,303,115
304,0.0,304,115
305,0.0,305,115
306,0.0,306,115
307,0.0,307,115
308,0.0,308,115
309,0.0,309,115
310,0.0,310,115
311,0.0,311,115
312,0.0,312,115
313,0.0,313,115
314,0.0,314,115
315,0.0,315,115
316,0.0,316,115
317,0.0,317,115
318,0.0,318,115
319,0.0,319,115
320,0.0,320,115
321,0.0,321,115
322,0.0,322,115
323,0.0,323,115
324,0.0,324,115
325,0.0,325,115
326,0.0,326,115
327,0.0,327,115
328,0.0,328,115
329,0.0,329,115
