,amplitude,tstep,vfp
0,0.0,0,200
1,0.0,1,200
2,0.0,2,200
3,0.0,3,200
4,0.0,4,200
5,0.0,5,200
6,0.0,6,200
7,0.0,7,200
8,0.0,8,200
9,0.0,9,200
10,0.0,10,200
11,0.0,11,200
12,0.0,12,200
13,0.0,13,200
14,0.0,14,200
15,0.0,15,200
16,0.0,16,200
17,0.0,17,200
18,0.0,18,200
19,0.0,19,200
20,0.0,20,200
21,0.0,21,200
22,0.0,22,200
23,0.0,23,200
24,0.0,24,200
25,0.0,25,200
26,0.0,26,200
27,0.0,27,200
28,0.0,28,200
29,0.0,29,200
30,0.0,30,200
31,0.0,31,200
32,0.0,32,200
33,0.0,33,200
34,0.0,34,200
35,0.0,35,200
36,0.0,36,200
37,0.0,37,200
38,0.0,38,200
39,0.0,39,200
40,0.0,40,200
41,0.0,41,200
42,0.0,42,200
43,0.0,43,200
44,0.0,44,200
45,0.0,45,200
46,0.0,46,200
47,0.0,47,200
48,0.0,48,200
49,0.0,49,200
50,0.0,50,200
51,0.0,51,200
52,0.0,52,200
53,0.0,53,200
54,0.0,54,200
55,0.0,55,200
56,0.0,56,200
57,0.0,57,200
58,0.0,58,200
59,0.0,59,200
60,0.0,60,200
61,0.0,61,200
62,0.0,62,200
63,0.0,63,200
64,0.0,64,200
65,0.0,65,200
66,0.0,66,200
67,0.0,67,200
68,0.0,68,200
69,0.0,69,200
70,0.0,70,200
71,0.0,71,200
72,0.0,72,200
73,0.0,73,200
74,0.0,74,200
75,0.0,75,200
76,0.0,76,200
77,0.0,77,200
78,0.0,78,200
79,0.0,79,200
80,0.0,80,200
81,0.0,81,200
82,0.0,82,200
83,0.0,83,200
84,0.0,84,200
85,0.0,85,200
86,0.0,86,200
87,0.0,87,200
88,0.0,88,200
89,0.0,89,200
90,0.0,90,200
91,0.0,91,200
92,0.0,92,200
93,0.0,93,200
94,0.0,94,200
95,0.0,95,200
96,0.0,96,200
97,0.0,97,200
98,0.0,98,200
99,0.0,99,200
100,0.0,100,200
101,0.0,101,200
102,0.0,102,200
103,0.0,103,200
104,0.0,104,200
105,0.0,105,200
106,0.0,106,200
107,0.0,107,200
108,0.0,108,200
109,0.0,109,200
110,0.0,110,200
111,0.0,111,200
112,0.0,112,200
113,0.0,113,200
114,0.0,114,200
115,0.0,115,200
116,0.0,116,200
117,0.0,117,200
118,0.0,118,200
119,0.0,119,200
120,0.0,120,200
121,0.0,121,200
122,0.0,122,200
123,0.0,123,200
124,0.0,124,200
125,0.0,125,200
126,0.0,126,200
127,0.0,127,200
128,0.0,128,200
129,0.0,129,200
130,0.0,130,200
131,0.0,131,200
132,0.0,132,200
133,0.0,133,200
134,0.0,134,200
135,0.0,135,200
136,0.0,136,200
137,0.0,137,200
138,0.0,138,200
139,0.0,139,200
140,0.0,140,200
141,0.0,141,200
142,0.0,142,200
143,0.0,143,200
144,0.0,144,200
145,0.0,145,200
146,0.0,146,200
147,0.0,147,200
148,0.0,148,200
149,0.0,149,200
150,0.0,150,200
151,0.0,151,200
152,0.0,152,200
153,0.0,153,200
154,0.0,154,200
155,0.0,155,200
156,0.0,156,200
157,0.0,157,200
158,0.0,158,200
159,0.0,159,200
160,0.0,160,200
161,0.0,161,200
162,0.0,162,200
163,0.0,163,200
164,0.0,164,200
165,0.0,165,200
166,0.0,166,200
167,0.0,167,200
168,0.0,168,200
169,0.0,169,200
170,0.0,170,200
171,0.0,171,200
172,0.0,172,200
173,0.0,173,200
174,0.0,174,200
175,0.0,175,200
176,0.0,176,200
177,0.0,177,200
178,0.0,178,200
179,0.0,179,200
180,0.0,180,200
181,0.0,181,200
182,0.0,182,200
183,0.0,183,200
184,0.0,184,200
185,0.0,185,200
186,0.0,186,200
187,0.0,187,200
188,0.0,188,200
189,0.0,189,200
190,0.0,190,200
191,0.0,191,200
192,0.0,192,200
193,0.0,193,200
194,0.0,194,200
195,0.0,195,200
196,0.0,196,200
197,0.0,197,200
198,0.0,198,200
199,0.0,199,200
200,0.0,200,200
201,0.0,201,200
202,0.0,202,200
203,0.0,203,200
204,0.0,204,200
205,0.0,205,200
206,0.0,206,200
207,0.0,207,200
208,0.0,208,200
209,0.0,209,200
210,0.0,210,200
211,0.0,211,200
212,0.0,212,200
213,0.0,213,200
214,0.0,214,200
215,0.0,215,200
216,0.0,216,200
217,0.0,217,200
218,0.0,218,200
219,0.0,219,200
220,0.0,220,200
221,0.0,221,200
222,0.0,222,200
223,0.0,223,200
224,0.0,224,200
225,0.0,225,200
226,0.0,226,200
227,0.0,227,200
228,0.0,228,200
229,0.0,229,200
230,0.0,230,200
231,0.0,231,200
232,0.0,232,200
233,0.0,233,200
234,0.0,234,200
235,0.0,235,200
236,0.0,236,200
237,0.0,237,200
238,0.0,238,200
239,0.0,239,200
240,0.0,240,200
241,0.0,241,200
242,0.0,242,200
243,0.0,243,200
244,0.0,244,200
245,0.0,245,200
246,0.0,246,200
247,0.0,247,200
248,0.0,248,200
249,0.0,249,200
250,0.0,250,200
251,0.0,251,200
252,0.0,252,200
253,0.0,253,200
254,0.0,254,200
255,0.0,255,200
256,0.0,256,200
257,0.0,257,200
258,0.0,258,200
259,0.0,259,200
260,0.0,260,200
261,0.0,261,200
262,0.0,262,200
263,0.0,263,200
264,0.0,264,200
265,0.0,265,200
266,0.0,266,200
267,0.0,267,200
268,0.0,268,200
269,0.0,269,200
270,0.0,270,200
271,0.0,271,200
272,0.0,272,200
273,0.0,273,200
274,0.0,274,200
275,0.0,275,200
276,0.0,276,200
277,0.0,277,200
278,0.0,278,200
279,0.0,279,200
280,0.0,280,200
281,0.0,281,200
282,0.0,282,200
283,0.0,283,200
284,0.0,284,200
285,0.0,285,200
286,0.0,286,200
287,0.0,287,200
288,0.0,288,200
289,0.0,289,200
290,0.0,290,200
291,0.0,291,200
292,0.0,292,200
293,0.0,293,200
294,0.0,294,200
295,0.0,295,200
296,0.0,296,200
297,0.0,297,200
298,0.0,298,200
299,0.0,299,200
300,0.0,300,200
301,0.0,301,200
302,0.0,302,200
303,0.0,303,200
304,0.0,304,200
305,0.0,305,200
306,0.0,306,200
307,0.0,307,200
308,0.0,308,200
309,0.0,309,200
310,0.0,310,200
311,0.0,311,200
312,0.0,312,200
313,0.0,313,200
314,0.0,314,200
315,0.0,315,200
316,0.0,316,200
317,0.0,317,200
318,0.0,318,200
319,0.0,319,200
320,0.0,320,200
321,0.0,321,200
322,0.0,322,200
323,0.0,323,200
324,0.0,324,200
325,0.0,325,200
326,0.0,326,200
327,0.0,327,200
328,0.0,328,200
329,0.0,329,200
330,0.0,330,200
331,0.0,331,200
332,0.0,332,200
333,0.0,333,200
334,0.0,334,200
335,0.0,335,200
336,0.0,336,200
