,amplitude,tstep,vfp
0,0.0,0,171
1,0.0,1,171
2,0.0,2,171
3,0.0,3,171
4,0.0,4,171
5,0.0,5,171
6,0.0,6,171
7,0.0,7,171
8,0.0,8,171
9,0.0,9,171
10,0.0,10,171
11,0.0,11,171
12,0.0,12,171
13,0.0,13,171
14,0.0,14,171
15,0.0,15,171
16,0.0,16,171
17,0.0,17,171
18,0.0,18,171
19,0.0,19,171
20,0.0,20,171
21,0.0,21,171
22,0.0,22,171
23,0.0,23,171
24,0.0,24,171
25,0.0,25,171
26,0.0,26,171
27,0.0,27,171
28,0.0,28,171
29,0.0,29,171
30,0.0,30,171
31,0.0,31,171
32,0.0,32,171
33,0.0,33,171
34,0.0,34,171
35,0.0,35,171
36,0.0,36,171
37,0.0,37,171
38,0.0,38,171
39,0.0,39,171
40,0.0,40,171
41,0.0,41,171
42,0.0,42,171
43,0.0,43,171
44,0.0,44,171
45,0.0,45,171
46,0.0,46,171
47,0.0,47,171
48,0.0,48,171
49,0.0,49,171
50,0.0,50,171
51,0.0,51,171
52,0.0,52,171
53,0.0,53,171
54,0.0,54,171
55,0.0,55,171
56,0.0,56,171
57,0.0,57,171
58,0.0,58,171
59,0.0,59,171
60,0.0,60,171
61,0.0,61,171
62,0.0,62,171
63,0.0,63,171
64,0.0,64,171
65,0.0,65,171
66,0.0,66,171
67,0.0,67,171
68,0.0,68,171
69,0.0,69,171
70,0.0,70,171
71,0.0,71,171
72,0.0,72,171
73,0.0,73,171
74,0.0,74,171
75,0.0,75,171
76,0.0,76,171
77,0.0,77,171
78,0.0,78,171
79,0.0,79,171
80,0.0,80,171
81,0.0,81,171
82,0.0,82,171
83,0.0,83,171
84,0.0,84,171
85,0.0,85,171
86,0.0,86,171
87,0.0,87,171
88,0.0,88,171
89,0.0,89,171
90,0.0,90,171
91,0.0,91,171
92,0.0,92,171
93,0.0,93,171
94,0.0,94,171
95,0.0,95,171
96,0.0,96,171
97,0.0,97,171
98,0.0,98,171
99,0.0,99,171
100,0.0,100,171
101,0.0,101,171
102,0.0,102,171
