,amplitude,tstep,vfp
0,0.0,0,56
1,0.0,1,56
2,0.0,2,56
3,0.0,3,56
4,0.0,4,56
5,0.0,5,56
6,0.0,6,56
7,0.0,7,56
8,0.0,8,56
9,0.0,9,56
10,0.0,10,56
11,0.0,11,56
12,0.0,12,56
13,0.0,13,56
14,0.0,14,56
15,0.0,15,56
16,0.0,16,56
17,0.0,17,56
18,0.0,18,56
19,0.0,19,56
20,0.0,20,56
21,0.0,21,56
22,0.0,22,56
23,0.0,23,56
24,0.0,24,56
25,0.0,25,56
26,0.0,26,56
27,0.0,27,56
28,0.0,28,56
29,0.0,29,56
30,0.0,30,56
31,0.0,31,56
32,0.0,32,56
33,0.0,33,56
34,0.0,34,56
35,0.0,35,56
36,0.0,36,56
37,0.0,37,56
38,0.0,38,56
39,0.0,39,56
40,0.0,40,56
41,0.0,41,56
42,0.0,42,56
43,0.0,43,56
44,0.0,44,56
45,0.0,45,56
46,0.0,46,56
47,0.0,47,56
48,0.0,48,56
49,0.0,49,56
50,0.0,50,56
51,0.0,51,56
52,0.0,52,56
53,0.0,53,56
54,0.0,54,56
55,0.0,55,56
56,0.0,56,56
57,0.0,57,56
58,0.0,58,56
59,0.0,59,56
60,0.0,60,56
61,0.0,61,56
62,0.0,62,56
63,0.0,63,56
64,0.0,64,56
65,0.0,65,56
66,0.0,66,56
67,0.0,67,56
68,0.0,68,56
69,0.0,69,56
70,0.0,70,56
71,0.0,71,56
72,0.0,72,56
73,0.0,73,56
74,0.0,74,56
75,0.0,75,56
76,0.0,76,56
77,0.0,77,56
78,0.0,78,56
79,0.0,79,56
80,0.0,80,56
81,0.0,81,56
82,0.0,82,56
83,0.0,83,56
84,0.0,84,56
85,0.0,85,56
86,0.0,86,56
87,0.0,87,56
88,0.0,88,56
89,0.0,89,56
90,0.0,90,56
91,0.0,91,56
92,0.0,92,56
93,0.0,93,56
94,0.0,94,56
95,0.0,95,56
96,0.0,96,56
97,0.0,97,56
98,0.0,98,56
99,0.0,99,56
100,0.0,100,56
101,0.0,101,56
102,0.0,102,56
103,0.0,103,56
104,0.0,104,56
105,0.0,105,56
106,0.0,106,56
107,0.0,107,56
108,0.0,108,56
109,0.0,109,56
110,0.0,110,56
111,0.0,111,56
112,0.0,112,56
113,0.0,113,56
114,0.0,114,56
115,0.0,115,56
116,0.0,116,56
117,0.0,117,56
118,0.0,118,56
119,0.0,119,56
120,0.0,120,56
121,0.0,121,56
122,0.0,122,56
123,0.0,123,56
124,0.0,124,56
125,0.0,125,56
126,0.0,126,56
127,0.0,127,56
128,0.0,128,56
129,0.0,129,56
130,0.0,130,56
131,0.0,131,56
132,0.0,132,56
133,0.0,133,56
134,0.0,134,56
135,0.0,135,56
136,0.0,136,56
137,0.0,137,56
138,0.0,138,56
139,0.0,139,56
140,0.0,140,56
141,0.0,141,56
142,0.0,142,56
143,0.0,143,56
144,0.0,144,56
145,0.0,145,56
146,0.0,146,56
147,0.0,147,56
148,0.0,148,56
149,0.0,149,56
150,0.0,150,56
151,0.0,151,56
152,0.0,152,56
153,0.0,153,56
154,0.0,154,56
155,0.0,155,56
156,0.0,156,56
157,0.0,157,56
158,0.0,158,56
159,0.0,159,56
160,0.0,160,56
161,0.0,161,56
162,0.0,162,56
163,0.0,163,56
164,0.0,164,56
165,0.0,165,56
166,0.0,166,56
167,0.0,167,56
168,0.0,168,56
169,0.0,169,56
170,0.0,170,56
171,0.0,171,56
172,0.0,172,56
173,0.0,173,56
174,0.0,174,56
175,0.0,175,56
176,0.0,176,56
177,0.0,177,56
178,0.0,178,56
179,0.0,179,56
180,0.0,180,56
181,0.0,181,56
182,0.0,182,56
183,0.0,183,56
184,0.0,184,56
185,0.0,185,56
186,0.0,186,56
187,0.0,187,56
188,0.0,188,56
189,0.0,189,56
190,0.0,190,56
191,0.0,191,56
192,0.0,192,56
193,0.0,193,56
194,0.0,194,56
195,0.0,195,56
196,0.0,196,56
197,0.0,197,56
198,0.0,198,56
199,0.0,199,56
200,0.0,200,56
201,0.0,201,56
202,0.0,202,56
203,0.0,203,56
204,0.0,204,56
205,0.0,205,56
206,0.0,206,56
207,0.0,207,56
208,0.0,208,56
209,0.0,209,56
210,0.0,210,56
211,0.0,211,56
212,0.0,212,56
213,0.0,213,56
214,0.0,214,56
215,0.0,215,56
216,0.0,216,56
217,0.0,217,56
218,0.0,218,56
219,0.0,219,56
220,0.0,220,56
221,0.0,221,56
222,0.0,222,56
223,0.0,223,56
224,0.0,224,56
225,0.0,225,56
226,0.0,226,56
227,0.0,227,56
228,0.0,228,56
229,0.0,229,56
230,0.0,230,56
231,0.0,231,56
232,0.0,232,56
233,0.0,233,56
234,0.0,234,56
235,0.0,235,56
236,0.0,236,56
237,0.0,237,56
238,0.0,238,56
239,0.0,239,56
240,0.0,240,56
241,0.0,241,56
242,0.0,242,56
243,0.0,243,56
244,0.0,244,56
245,0.0,245,56
246,0.0,246,56
247,0.0,247,56
248,0.0,248,56
249,0.0,249,56
250,0.0,250,56
251,0.0,251,56
252,0.0,252,56
253,0.0,253,56
254,0.0,254,56
255,0.0,255,56
256,0.0,256,56
257,0.0,257,56
258,0.0,258,56
259,0.0,259,56
260,0.0,260,56
261,0.0,261,56
262,0.0,262,56
263,0.0,263,56
264,0.0,264,56
265,0.0,265,56
266,0.0,266,56
267,0.0,267,56
268,0.0,268,56
269,0.0,269,56
270,0.0,270,56
271,0.0,271,56
272,0.0,272,56
273,0.0,273,56
274,0.0,274,56
275,0.0,275,56
276,0.0,276,56
277,0.0,277,56
278,0.0,278,56
279,0.0,279,56
280,0.0,280,56
281,0.0,281,56
282,0.0,282,56
283,0.0,283,56
284,0.0,284,56
285,0.0,285,56
286,0.0,286,56
287,0.0,287,56
288,0.0,288,56
289,0.0,289,56
290,0.0,290,56
291,0.0,291,56
292,0.0,292,56
293,0.0,293,56
294,0.0,294,56
295,0.0,295,56
296,0.0,296,56
297,0.0,297,56
298,0.0,298,56
299,0.0,299,56
300,0.0,300,56
301,0.0,301,56
302,0.0,302,56
303,0.0,303,56
304,0.0,304,56
305,0.0,305,56
306,0.0,306,56
307,0.0,307,56
308,0.0,308,56
309,0.0,309,56
310,0.0,310,56
311,0.0,311,56
312,0.0,312,56
313,0.0,313,56
314,0.0,314,56
315,0.0,315,56
316,0.0,316,56
317,0.0,317,56
318,0.0,318,56
319,0.0,319,56
320,0.0,320,56
321,0.0,321,56
322,0.0,322,56
323,0.0,323,56
324,0.0,324,56
325,0.0,325,56
326,0.0,326,56
327,0.0,327,56
328,0.0,328,56
329,0.0,329,56
330,0.0,330,56
331,0.0,331,56
332,0.0,332,56
333,0.0,333,56
334,0.0,334,56
335,0.0,335,56
336,0.0,336,56
337,0.0,337,56
338,0.0,338,56
339,0.0,339,56
340,0.0,340,56
341,0.0,341,56
342,0.0,342,56
343,0.0,343,56
344,0.0,344,56
345,0.0,345,56
346,0.0,346,56
347,0.0,347,56
348,0.0,348,56
349,0.0,349,56
350,0.0,350,56
351,0.0,351,56
352,0.0,352,56
353,0.0,353,56
354,0.0,354,56
355,0.0,355,56
356,0.0,356,56
357,0.0,357,56
358,0.0,358,56
359,0.0,359,56
360,0.0,360,56
361,0.0,361,56
362,0.0,362,56
363,0.0,363,56
364,0.0,364,56
365,0.0,365,56
366,0.0,366,56
367,0.0,367,56
368,0.0,368,56
369,0.0,369,56
370,0.0,370,56
371,0.0,371,56
372,0.0,372,56
373,0.0,373,56
374,0.0,374,56
375,0.0,375,56
376,0.0,376,56
377,0.0,377,56
378,0.0,378,56
